interaction,Non-responder,Responder,diff,abs_diff,source,target,ligand,receptor
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|SELPLG|SELL,0.8991044088928792,0.8124754150561422,0.08662899383673706,0.08662899383673706,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,SELPLG,SELL
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|SIRPG|CD47,0.5330570760370212,0.9336064702607771,-0.4005493942237559,0.4005493942237559,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,SIRPG,CD47
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|SPON2|ITGA4,0.797428263447391,1.0,-0.20257173655260896,0.20257173655260896,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,SPON2,ITGA4
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|SPON2|ITGA5,0.6176815532340975,0.46954981389667233,0.14813173933742513,0.14813173933742513,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,SPON2,ITGA5
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|SPON2|ITGB1,0.44522033224841734,0.7101753385277326,-0.2649550062793153,0.2649550062793153,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,SPON2,ITGB1
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|SPON2|ITGB2,0.4640844676286733,0.6179698595278826,-0.15388539189920936,0.15388539189920936,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,SPON2,ITGB2
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|SPTAN1|PTPRA,0.9274952053040397,1.0,-0.07250479469596027,0.07250479469596027,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,SPTAN1,PTPRA
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|TGFB1|CXCR4,0.594705124056871,0.41455553592645067,0.18014958813042037,0.18014958813042037,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,TGFB1,CXCR4
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|TGFB1|ITGB1,0.9326517839343974,0.946645446009228,-0.013993662074830548,0.013993662074830548,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,TGFB1,ITGB1
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|TGFB1|LPP,1.0,0.8322882511046406,0.16771174889535945,0.16771174889535945,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,TGFB1,LPP
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|TGFB1|TGFBR3,0.8415374057528787,0.7829907950480841,0.05854661070479461,0.05854661070479461,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,TGFB1,TGFBR3
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|TNFSF10|CCR6,1.0,0.7956232831421424,0.20437671685785763,0.20437671685785763,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,TNFSF10,CCR6
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|TNFSF10|TNFRSF10A,1.0,0.7687697936981834,0.23123020630181657,0.23123020630181657,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,TNFSF10,TNFRSF10A
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|TNFSF9|HLA-DPA1,1.0,1.0,0.0,0.0,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,TNFSF9,HLA-DPA1
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|TNF|FAS,1.0,1.0,0.0,0.0,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,TNF,FAS
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|TNF|ICOS,0.8185197881317963,0.5051030482503838,0.3134167398814125,0.3134167398814125,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,TNF,ICOS
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|TNF|NOTCH1,1.0,1.0,0.0,0.0,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,TNF,NOTCH1
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|TNF|TNFRSF1B,0.7135201134484428,0.5793615436567021,0.13415856979174068,0.13415856979174068,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,TNF,TNFRSF1B
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|TNF|TRADD,1.0,1.0,0.0,0.0,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,TNF,TRADD
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|VCAM1|ITGA4_ITGB1,0.9138113421684341,1.0,-0.08618865783156593,0.08618865783156593,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,VCAM1,ITGA4_ITGB1
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|VIM|CD44,0.0012985407256562178,0.00523725830244994,-0.003938717576793722,0.003938717576793722,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,VIM,CD44
Tem/Trm cytotoxic T cells|Tem/Effector helper T cells|YBX1|NOTCH1,1.0,1.0,0.0,0.0,Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,YBX1,NOTCH1
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|ACTR2|ADRB2,0.6672781667522829,1.0,-0.3327218332477171,0.3327218332477171,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,ACTR2,ADRB2
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|ACTR2|LDLR,1.0,1.0,0.0,0.0,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,ACTR2,LDLR
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|ADAM10|CD44,0.6243480023375242,0.5679053456356156,0.05644265670190862,0.05644265670190862,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,ADAM10,CD44
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|ADAM10|NOTCH1,1.0,1.0,0.0,0.0,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,ADAM10,NOTCH1
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|ADAM10|NOTCH2,1.0,1.0,0.0,0.0,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,ADAM10,NOTCH2
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|ADAM10|TSPAN14,0.5967066102542187,0.7316660874492751,-0.1349594771950564,0.1349594771950564,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,ADAM10,TSPAN14
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|ADAM17|ITGA5,1.0,0.5176227109308379,0.4823772890691621,0.4823772890691621,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,ADAM17,ITGA5
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|ADAM17|ITGB1,0.546216231918301,0.771376927193071,-0.22516069527477,0.22516069527477,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,ADAM17,ITGB1
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|ADAM17|NOTCH1,0.5003948465992162,0.6981286195506666,-0.19773377295145045,0.19773377295145045,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,ADAM17,NOTCH1
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|ADAM17|RHBDF2,1.0,1.0,0.0,0.0,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,ADAM17,RHBDF2
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|ARF6|SMAP1,0.4903733418816342,0.5637488037468805,-0.07337546186524635,0.07337546186524635,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,ARF6,SMAP1
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|ARPC5|ADRB2,0.8406273604451309,0.6693275510519976,0.17129980939313327,0.17129980939313327,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,ARPC5,ADRB2
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|ARPC5|LDLR,0.5676491767475348,0.9661333506022411,-0.39848417385470636,0.39848417385470636,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,ARPC5,LDLR
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|B2M|KLRD1,0.011450586427126765,0.011711476926505763,-0.00026089049937899796,0.00026089049937899796,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,B2M,KLRD1
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|BSG|SLC16A1,0.833667646267308,1.0,-0.16633235373269195,0.16633235373269195,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,BSG,SLC16A1
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|CALM1|FAS,0.7345552964467883,0.5726466730896905,0.16190862335709777,0.16190862335709777,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,CALM1,FAS
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|CCL3|CCR5,1.0,0.9281301330601924,0.07186986693980757,0.07186986693980757,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,CCL3,CCR5
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|CCL4L1|CCR5,0.41135846845014346,1.0,-0.5886415315498565,0.5886415315498565,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,CCL4L1,CCR5
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|CCL4|CCR5,0.5713675241031864,0.8659754708479557,-0.2946079467447693,0.2946079467447693,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,CCL4,CCR5
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|CCL5|CCR5,0.643052223359262,0.441192723958402,0.20185949940086007,0.20185949940086007,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,CCL5,CCR5
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|CCL5|CXCR3,0.52223649523016,0.6520834999825285,-0.12984700475236843,0.12984700475236843,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,CCL5,CXCR3
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|CD48|CD2,0.5095129069126509,0.7858883090547455,-0.27637540214209455,0.27637540214209455,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,CD48,CD2
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|CD48|CD244,0.8550265456225795,0.8383011819545598,0.016725363668019688,0.016725363668019688,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,CD48,CD244
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|CD58|CD2,0.9189173672786839,0.7092780158532657,0.20963935142541823,0.20963935142541823,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,CD58,CD2
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|CD99|CD81,0.45279867317457023,0.5150390792659689,-0.06224040609139869,0.06224040609139869,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,CD99,CD81
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|CD99|PILRB,0.5760627388852952,0.7226612117693192,-0.14659847288402394,0.14659847288402394,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,CD99,PILRB
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|CLEC2B|KLRF1,0.605740631911827,0.5025320638019966,0.10320856810983048,0.10320856810983048,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,CLEC2B,KLRF1
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|CLEC2D|KLRB1,0.6697677595425963,0.6394852373723213,0.03028252217027494,0.03028252217027494,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,CLEC2D,KLRB1
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|COPA|CD74,0.22760149881881905,0.2412139476732269,-0.01361244885440785,0.01361244885440785,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,COPA,CD74
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|CXCL13|CXCR3,0.7635361983153914,1.0,-0.23646380168460857,0.23646380168460857,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,CXCL13,CXCR3
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|ENTPD1|ADORA2A,1.0,0.2122678399096627,0.7877321600903373,0.7877321600903373,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,ENTPD1,ADORA2A
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|FASLG|FAS,1.0,0.729446137504018,0.270553862495982,0.270553862495982,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,FASLG,FAS
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|FASLG|TNFRSF10B,1.0,0.8918093122957153,0.10819068770428475,0.10819068770428475,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,FASLG,TNFRSF10B
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|GNAI2|ADCY7,1.0,1.0,0.0,0.0,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,GNAI2,ADCY7
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|GNAI2|CCR5,1.0,0.7269122718709331,0.2730877281290669,0.2730877281290669,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,GNAI2,CCR5
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|GNAI2|CXCR3,1.0,1.0,0.0,0.0,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,GNAI2,CXCR3
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|GNAI2|F2R,1.0,1.0,0.0,0.0,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,GNAI2,F2R
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|GNAI2|S1PR1,0.7248020620824737,1.0,-0.27519793791752634,0.27519793791752634,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,GNAI2,S1PR1
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|GNAI2|S1PR5,0.9888777964467141,0.8827856465753703,0.10609214987134385,0.10609214987134385,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,GNAI2,S1PR5
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|GNAS|ADCY7,0.6479858508614458,0.7636005071704765,-0.11561465630903067,0.11561465630903067,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,GNAS,ADCY7
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|GNAS|ADRB2,0.6164179913103363,0.6836685581926292,-0.06725056688229292,0.06725056688229292,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,GNAS,ADRB2
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|GPI|AMFR,0.5305005734902201,0.5330730863532541,-0.00257251286303406,0.00257251286303406,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,GPI,AMFR
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|GRN|TNFRSF1B,0.7514541488255599,1.0,-0.24854585117444006,0.24854585117444006,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,GRN,TNFRSF1B
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|GZMA|F2R,0.7706433277154141,0.5212235818662345,0.24941974584917959,0.24941974584917959,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,GZMA,F2R
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|GZMB|IGF2R,0.4651505423199541,1.0,-0.5348494576800459,0.5348494576800459,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,GZMB,IGF2R
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|HLA-A|APLP2,0.24728008707484117,0.7530440858500599,-0.5057639987752187,0.5057639987752187,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,HLA-A,APLP2
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|HLA-A|CD8A,0.011509134725925187,0.01292955455881193,-0.001420419832886743,0.001420419832886743,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,HLA-A,CD8A
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|HLA-A|CD8B,0.10372673067529184,0.1487223680423514,-0.044995637367059554,0.044995637367059554,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,HLA-A,CD8B
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|HLA-A|LILRB1,0.5237446326602236,0.7811893192744119,-0.2574446866141883,0.2574446866141883,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,HLA-A,LILRB1
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|HLA-B|CD3D,0.0017573094505966224,0.007429300303878533,-0.00567199085328191,0.00567199085328191,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,HLA-B,CD3D
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|HLA-B|CD8A,0.010578569988582896,0.012094207796068786,-0.0015156378074858909,0.0015156378074858909,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,HLA-B,CD8A
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|HLA-B|CD8B,0.09953526061288599,0.1434582007192417,-0.04392294010635571,0.04392294010635571,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,HLA-B,CD8B
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|HLA-B|KLRD1,0.02076808180332823,0.021859341094507285,-0.0010912592911790538,0.0010912592911790538,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,HLA-B,KLRD1
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|HLA-B|LILRB1,0.5120485917339005,0.796014871823256,-0.28396628008935554,0.28396628008935554,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,HLA-B,LILRB1
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|HLA-C|CD8A,0.012490082843551156,0.014516110786671012,-0.002026027943119856,0.002026027943119856,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,HLA-C,CD8A
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|HLA-C|CD8B,0.10860835614967251,0.15473808260339394,-0.04612972645372143,0.04612972645372143,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,HLA-C,CD8B
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|HLA-C|LILRB1,0.5391098853832053,0.7640009986662948,-0.22489111328308953,0.22489111328308953,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,HLA-C,LILRB1
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|HLA-DMA|CD4,0.6131727781936457,1.0,-0.3868272218063543,0.3868272218063543,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,HLA-DMA,CD4
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|HLA-DMB|CD4,1.0,0.964755957705917,0.035244042294082956,0.035244042294082956,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,HLA-DMB,CD4
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|HLA-DPA1|CD4,0.726785619072291,0.5237844731254806,0.2030011459468104,0.2030011459468104,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,HLA-DPA1,CD4
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|HLA-DPA1|LAG3,0.6465855450256222,0.4477614260594484,0.19882411896617375,0.19882411896617375,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,HLA-DPA1,LAG3
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|HLA-DPB1|CD4,0.7035574134986936,0.526280272545158,0.17727714095353564,0.17727714095353564,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,HLA-DPB1,CD4
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|HLA-DPB1|LAG3,0.65880218508196,0.443812409911435,0.21498977517052498,0.21498977517052498,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,HLA-DPB1,LAG3
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|HLA-DQA1|CD4,0.7452620347501462,1.0,-0.2547379652498538,0.2547379652498538,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,HLA-DQA1,CD4
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|HLA-DQA1|LAG3,1.0,1.0,0.0,0.0,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,HLA-DQA1,LAG3
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|HLA-DQA2|CD4,1.0,1.0,0.0,0.0,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,HLA-DQA2,CD4
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|HLA-DQA2|LAG3,1.0,0.8220709280916345,0.1779290719083655,0.1779290719083655,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,HLA-DQA2,LAG3
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|HLA-DQB1|CD4,0.653678253818048,1.0,-0.346321746181952,0.346321746181952,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,HLA-DQB1,CD4
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|HLA-DQB1|LAG3,1.0,1.0,0.0,0.0,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,HLA-DQB1,LAG3
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|HLA-DQB2|LAG3,1.0,0.5777172737217895,0.4222827262782105,0.4222827262782105,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,HLA-DQB2,LAG3
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|HLA-DRA|CD4,0.8440855324173271,0.782481524916077,0.06160400750125006,0.06160400750125006,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,HLA-DRA,CD4
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|HLA-DRA|LAG3,0.44338594912093043,0.9286020713554133,-0.48521612223448285,0.48521612223448285,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,HLA-DRA,LAG3
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|HLA-DRB1|CD4,0.7040646036766772,0.4543285502293524,0.2497360534473248,0.2497360534473248,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,HLA-DRB1,CD4
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|HLA-DRB1|LAG3,0.6587410708011318,0.5427709441784059,0.11597012662272588,0.11597012662272588,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,HLA-DRB1,LAG3
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|HLA-DRB5|CD4,0.9723738484890498,0.6746925207940475,0.29768132769500233,0.29768132769500233,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,HLA-DRB5,CD4
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|HLA-DRB5|LAG3,0.47511345428417356,0.8158427327892555,-0.3407292785050819,0.3407292785050819,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,HLA-DRB5,LAG3
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|HLA-E|CD8A,0.015408657106830564,0.01836431506136876,-0.0029556579545381954,0.0029556579545381954,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,HLA-E,CD8A
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|HLA-E|CD8B,0.12123815697643348,0.1738825120556967,-0.05264435507926321,0.05264435507926321,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,HLA-E,CD8B
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|HLA-E|KLRK1,0.010399280793458627,0.006495098149850385,0.003904182643608242,0.003904182643608242,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,HLA-E,KLRK1
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|HLA-F|CD8A,0.042097142425179236,0.0444145010917284,-0.0023173586665491616,0.0023173586665491616,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,HLA-F,CD8A
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|HLA-F|CD8B,0.18830874961913796,0.2443941824207155,-0.056085432801577545,0.056085432801577545,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,HLA-F,CD8B
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|HLA-F|LILRB1,0.7358036503901699,0.5877100224396349,0.14809362795053505,0.14809362795053505,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,HLA-F,LILRB1
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|HLA-G|CD4,0.9547753096942413,0.7096368131282068,0.24513849656603448,0.24513849656603448,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,HLA-G,CD4
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|HLA-G|CD8A,0.29953254059958445,0.31686506992860664,-0.017332529329022184,0.017332529329022184,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,HLA-G,CD8A
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|HLA-G|CD8B,0.7712391441610409,0.8587610869469784,-0.0875219427859375,0.0875219427859375,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,HLA-G,CD8B
Tem/Trm cytotoxic T cells|Tem/Temra cytotoxic T cells|HLA-G|KLRD1,0.3946978470110293,0.4099124149241457,-0.015214567913116428,0.015214567913116428,Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,HLA-G,KLRD1
